project_id,ward,region,representative,department,fiscal_year,project,allocated_amount,spent_amount,status,start_date,expected_end_date,description
1691,Ward 10,Central,Meena Kumari,Sanitation,2025-26,Public Toilet Upgrade,2500000,2390000,Completed,2025-08-05,2026-01-12,Public Toilet Upgrade for Ward 10
1692,Ward 10,Central,Meena Kumari,Healthcare,2025-26,Health Center Renovation,3260000,2810000,In Progress,2025-05-23,2026-05-28,Health Center Renovation for Ward 10
1693,Ward 10,Central,Meena Kumari,Healthcare,2025-26,Medical Equipment Purchase,4550000,3950000,In Progress,2025-11-07,2026-05-18,Medical Equipment Purchase for Ward 10
1694,Ward 10,Central,Meena Kumari,Education,2025-26,School Laboratory Upgrade,2510000,2180000,In Progress,2025-11-05,2026-05-05,School Laboratory Upgrade for Ward 10
1695,Ward 10,Central,Meena Kumari,Education,2025-26,Library Development,3310000,2850000,In Progress,2025-02-25,2025-11-22,Library Development for Ward 10
1696,Ward 10,Central,Meena Kumari,Water Supply,2025-26,Water Treatment Upgrade,4040000,3320000,In Progress,2025-12-14,2026-12-12,Water Treatment Upgrade for Ward 10
1697,Ward 10,Central,Meena Kumari,Water Supply,2025-26,Water Pipeline Expansion,3170000,2900000,Completed,2025-09-04,2025-12-15,Water Pipeline Expansion for Ward 10
1698,Ward 10,Central,Meena Kumari,Water Supply,2025-26,Water Tank Construction,3470000,160000,Planned,2025-03-10,2025-10-14,Water Tank Construction for Ward 10
1699,Ward 10,Central,Meena Kumari,Infrastructure,2025-26,Street Lighting,1950000,1250000,In Progress,2025-04-25,2026-04-27,Street Lighting for Ward 10
1700,Ward 10,Central,Meena Kumari,Infrastructure,2025-26,Community Hall Construction,1690000,260000,Planned,2025-12-18,2026-07-10,Community Hall Construction for Ward 10
1701,Ward 11,Central,Ramesh Babu,Roads,2025-26,Road Resurfacing,5270000,4300000,In Progress,2025-12-10,2026-04-03,Road Resurfacing for Ward 11
1702,Ward 11,Central,Ramesh Babu,Roads,2025-26,Road Expansion,5930000,4480000,In Progress,2025-11-11,2026-11-18,Road Expansion for Ward 11
1703,Ward 11,Central,Ramesh Babu,Roads,2025-26,Footpath Improvement,2790000,2450000,In Progress,2025-08-08,2026-09-26,Footpath Improvement for Ward 11
1704,Ward 11,Central,Ramesh Babu,Sanitation,2025-26,Waste Management Facility,3590000,3030000,In Progress,2025-09-24,2026-10-27,Waste Management Facility for Ward 11
1705,Ward 11,Central,Ramesh Babu,Sanitation,2025-26,Public Toilet Upgrade,2310000,2010000,In Progress,2025-08-06,2025-12-12,Public Toilet Upgrade for Ward 11
1706,Ward 11,Central,Ramesh Babu,Healthcare,2025-26,Medical Equipment Purchase,2610000,1770000,In Progress,2025-07-02,2026-05-07,Medical Equipment Purchase for Ward 11
1707,Ward 11,Central,Ramesh Babu,Healthcare,2025-26,Community Health Facility,2880000,2050000,In Progress,2025-05-01,2026-01-15,Community Health Facility for Ward 11
1708,Ward 11,Central,Ramesh Babu,Education,2025-26,Library Development,3200000,530000,Planned,2025-10-02,2026-11-16,Library Development for Ward 11
1709,Ward 11,Central,Ramesh Babu,Education,2025-26,School Renovation,3610000,3070000,In Progress,2025-10-18,2026-07-18,School Renovation for Ward 11
1710,Ward 11,Central,Ramesh Babu,Education,2025-26,Classroom Construction,2140000,1850000,In Progress,2025-03-17,2025-07-19,Classroom Construction for Ward 11
1711,Ward 11,Central,Ramesh Babu,Water Supply,2025-26,Water Pipeline Expansion,4750000,3200000,In Progress,2025-07-03,2026-03-28,Water Pipeline Expansion for Ward 11
1712,Ward 11,Central,Ramesh Babu,Water Supply,2025-26,Water Tank Construction,2970000,2060000,In Progress,2025-06-10,2025-12-28,Water Tank Construction for Ward 11
1713,Ward 11,Central,Ramesh Babu,Infrastructure,2025-26,Community Hall Construction,3760000,3140000,In Progress,2025-09-25,2025-12-28,Community Hall Construction for Ward 11
1714,Ward 11,Central,Ramesh Babu,Infrastructure,2025-26,Bus Shelter Development,1880000,1390000,In Progress,2025-11-20,2027-01-02,Bus Shelter Development for Ward 11
1715,Ward 12,Central,Kavya Rao,Roads,2025-26,Road Expansion,3470000,1070000,Delayed,2025-07-04,2026-04-17,Road Expansion for Ward 12
1716,Ward 12,Central,Kavya Rao,Roads,2025-26,Footpath Improvement,3520000,320000,Planned,2025-06-17,2026-06-02,Footpath Improvement for Ward 12
1717,Ward 12,Central,Kavya Rao,Sanitation,2025-26,Public Toilet Upgrade,2940000,910000,Delayed,2025-04-11,2026-03-30,Public Toilet Upgrade for Ward 12
1718,Ward 12,Central,Kavya Rao,Sanitation,2025-26,Sewer Line Expansion,2020000,660000,Delayed,2025-09-18,2025-12-20,Sewer Line Expansion for Ward 12
1719,Ward 12,Central,Kavya Rao,Healthcare,2025-26,Community Health Facility,3880000,1390000,Delayed,2025-04-22,2026-02-23,Community Health Facility for Ward 12
1720,Ward 12,Central,Kavya Rao,Healthcare,2025-26,PHC Upgrade,4480000,1600000,Delayed,2025-12-25,2026-11-02,PHC Upgrade for Ward 12
1721,Ward 12,Central,Kavya Rao,Healthcare,2025-26,Health Center Renovation,3940000,2210000,In Progress,2025-03-01,2026-01-20,Health Center Renovation for Ward 12
1722,Ward 12,Central,Kavya Rao,Education,2025-26,School Renovation,3880000,120000,Planned,2025-05-18,2025-09-21,School Renovation for Ward 12
1723,Ward 12,Central,Kavya Rao,Education,2025-26,Classroom Construction,3500000,1270000,Delayed,2025-07-15,2026-08-31,Classroom Construction for Ward 12
1724,Ward 12,Central,Kavya Rao,Water Supply,2025-26,Water Tank Construction,3540000,1370000,Delayed,2025-02-18,2025-05-22,Water Tank Construction for Ward 12
1725,Ward 12,Central,Kavya Rao,Water Supply,2025-26,Pipeline Repair,4290000,2020000,Delayed,2025-10-02,2026-02-06,Pipeline Repair for Ward 12
1726,Ward 12,Central,Kavya Rao,Infrastructure,2025-26,Bus Shelter Development,2420000,1060000,Delayed,2025-11-10,2026-12-15,Bus Shelter Development for Ward 12
1727,Ward 12,Central,Kavya Rao,Infrastructure,2025-26,Public Park Improvement,1810000,930000,In Progress,2025-07-22,2025-11-04,Public Park Improvement for Ward 12
1728,Ward 12,Central,Kavya Rao,Infrastructure,2025-26,Street Lighting,2690000,1200000,Delayed,2025-07-18,2026-03-16,Street Lighting for Ward 12
1729,Ward 13,South,Vijay Kumar,Roads,2025-26,Footpath Improvement,6050000,4050000,In Progress,2025-12-21,2026-09-28,Footpath Improvement for Ward 13
1730,Ward 13,South,Vijay Kumar,Roads,2025-26,Street Repair,6040000,3760000,In Progress,2025-03-04,2025-06-23,Street Repair for Ward 13
1731,Ward 13,South,Vijay Kumar,Sanitation,2025-26,Sewer Line Expansion,1830000,1510000,In Progress,2025-02-10,2025-08-26,Sewer Line Expansion for Ward 13
1732,Ward 13,South,Vijay Kumar,Sanitation,2025-26,Drainage Construction,3700000,3460000,Completed,2025-07-21,2026-07-08,Drainage Construction for Ward 13
1733,Ward 13,South,Vijay Kumar,Sanitation,2025-26,Waste Management Facility,2170000,1480000,In Progress,2025-05-07,2025-10-02,Waste Management Facility for Ward 13
1734,Ward 13,South,Vijay Kumar,Healthcare,2025-26,PHC Upgrade,2600000,2330000,In Progress,2025-09-15,2026-11-09,PHC Upgrade for Ward 13
1735,Ward 13,South,Vijay Kumar,Healthcare,2025-26,Health Center Renovation,3660000,60000,Planned,2025-12-19,2026-11-23,Health Center Renovation for Ward 13
1736,Ward 13,South,Vijay Kumar,Education,2025-26,Classroom Construction,4510000,3350000,In Progress,2025-04-04,2025-11-25,Classroom Construction for Ward 13
1737,Ward 13,South,Vijay Kumar,Education,2025-26,School Laboratory Upgrade,3620000,3380000,Completed,2025-08-11,2026-09-20,School Laboratory Upgrade for Ward 13
1738,Ward 13,South,Vijay Kumar,Water Supply,2025-26,Pipeline Repair,4350000,3750000,In Progress,2025-10-12,2026-06-20,Pipeline Repair for Ward 13
1739,Ward 13,South,Vijay Kumar,Water Supply,2025-26,Water Treatment Upgrade,5290000,3590000,In Progress,2025-04-23,2026-06-15,Water Treatment Upgrade for Ward 13
1740,Ward 13,South,Vijay Kumar,Water Supply,2025-26,Water Pipeline Expansion,3640000,3320000,Completed,2025-12-11,2026-11-11,Water Pipeline Expansion for Ward 13
1741,Ward 13,South,Vijay Kumar,Infrastructure,2025-26,Public Park Improvement,2660000,1980000,In Progress,2025-09-04,2026-03-02,Public Park Improvement for Ward 13
1742,Ward 13,South,Vijay Kumar,Infrastructure,2025-26,Street Lighting,3070000,1990000,In Progress,2025-03-18,2025-09-24,Street Lighting for Ward 13
1743,Ward 14,South,Naveen Reddy,Roads,2025-26,Street Repair,3540000,40000,Planned,2025-01-17,2026-03-06,Street Repair for Ward 14
1744,Ward 14,South,Naveen Reddy,Roads,2025-26,Road Resurfacing,2710000,2230000,In Progress,2025-10-07,2026-01-23,Road Resurfacing for Ward 14
1745,Ward 14,South,Naveen Reddy,Roads,2025-26,Road Expansion,4580000,3710000,In Progress,2025-08-21,2026-02-03,Road Expansion for Ward 14
1746,Ward 14,South,Naveen Reddy,Sanitation,2025-26,Drainage Construction,2740000,1910000,In Progress,2025-12-10,2026-05-17,Drainage Construction for Ward 14
1747,Ward 14,South,Naveen Reddy,Sanitation,2025-26,Waste Management Facility,2990000,2380000,In Progress,2025-09-01,2026-04-01,Waste Management Facility for Ward 14
1748,Ward 14,South,Naveen Reddy,Healthcare,2025-26,Health Center Renovation,4520000,4070000,Completed,2025-03-25,2026-03-13,Health Center Renovation for Ward 14
1749,Ward 14,South,Naveen Reddy,Healthcare,2025-26,Medical Equipment Purchase,2480000,1670000,In Progress,2025-10-22,2026-04-04,Medical Equipment Purchase for Ward 14
1750,Ward 14,South,Naveen Reddy,Education,2025-26,School Laboratory Upgrade,3930000,3100000,In Progress,2025-04-25,2026-03-30,School Laboratory Upgrade for Ward 14
1751,Ward 14,South,Naveen Reddy,Education,2025-26,Library Development,2570000,1830000,In Progress,2025-11-07,2026-10-28,Library Development for Ward 14
1752,Ward 14,South,Naveen Reddy,Education,2025-26,School Renovation,4400000,3280000,In Progress,2025-08-02,2025-11-20,School Renovation for Ward 14
1753,Ward 14,South,Naveen Reddy,Water Supply,2025-26,Water Treatment Upgrade,5360000,3930000,In Progress,2025-09-21,2026-05-09,Water Treatment Upgrade for Ward 14
1754,Ward 14,South,Naveen Reddy,Water Supply,2025-26,Water Pipeline Expansion,4900000,3480000,In Progress,2025-03-13,2025-12-21,Water Pipeline Expansion for Ward 14
1755,Ward 14,South,Naveen Reddy,Infrastructure,2025-26,Street Lighting,2440000,2070000,In Progress,2025-09-09,2026-06-18,Street Lighting for Ward 14
1756,Ward 14,South,Naveen Reddy,Infrastructure,2025-26,Community Hall Construction,3810000,2650000,In Progress,2025-06-16,2026-05-18,Community Hall Construction for Ward 14
1757,Ward 15,South,Anusha Devi,Roads,2025-26,Road Resurfacing,5790000,3600000,In Progress,2025-08-06,2026-03-01,Road Resurfacing for Ward 15
1758,Ward 15,South,Anusha Devi,Roads,2025-26,Road Expansion,2870000,2420000,In Progress,2025-03-06,2025-12-06,Road Expansion for Ward 15
1759,Ward 15,South,Anusha Devi,Sanitation,2025-26,Waste Management Facility,3330000,3010000,Completed,2025-07-11,2025-12-06,Waste Management Facility for Ward 15
1760,Ward 15,South,Anusha Devi,Sanitation,2025-26,Public Toilet Upgrade,3030000,2380000,In Progress,2025-03-21,2026-01-15,Public Toilet Upgrade for Ward 15
1761,Ward 15,South,Anusha Devi,Healthcare,2025-26,Medical Equipment Purchase,2140000,1350000,In Progress,2025-03-05,2026-04-21,Medical Equipment Purchase for Ward 15
1762,Ward 15,South,Anusha Devi,Healthcare,2025-26,Community Health Facility,3550000,3300000,Completed,2025-03-09,2025-09-07,Community Health Facility for Ward 15
1763,Ward 15,South,Anusha Devi,Healthcare,2025-26,PHC Upgrade,3560000,2710000,In Progress,2025-11-01,2026-06-24,PHC Upgrade for Ward 15
1764,Ward 15,South,Anusha Devi,Education,2025-26,Library Development,4500000,3130000,In Progress,2025-08-16,2026-02-09,Library Development for Ward 15
1765,Ward 15,South,Anusha Devi,Education,2025-26,School Renovation,2540000,1930000,In Progress,2025-10-25,2026-04-26,School Renovation for Ward 15
1766,Ward 15,South,Anusha Devi,Water Supply,2025-26,Water Pipeline Expansion,4230000,3370000,In Progress,2025-11-11,2026-09-29,Water Pipeline Expansion for Ward 15
1767,Ward 15,South,Anusha Devi,Water Supply,2025-26,Water Tank Construction,4150000,2670000,In Progress,2025-03-04,2025-06-10,Water Tank Construction for Ward 15
1768,Ward 15,South,Anusha Devi,Infrastructure,2025-26,Community Hall Construction,2080000,1910000,Completed,2025-07-05,2026-08-09,Community Hall Construction for Ward 15
1769,Ward 15,South,Anusha Devi,Infrastructure,2025-26,Bus Shelter Development,1840000,1440000,In Progress,2025-01-18,2025-12-31,Bus Shelter Development for Ward 15
1770,Ward 15,South,Anusha Devi,Infrastructure,2025-26,Public Park Improvement,3310000,2160000,In Progress,2025-10-18,2026-01-16,Public Park Improvement for Ward 15
1771,Ward 16,South,Prakash Rao,Roads,2025-26,Road Expansion,5820000,5180000,In Progress,2025-09-14,2026-06-20,Road Expansion for Ward 16
1772,Ward 16,South,Prakash Rao,Roads,2025-26,Footpath Improvement,5740000,4960000,In Progress,2025-08-25,2026-06-06,Footpath Improvement for Ward 16
1773,Ward 16,South,Prakash Rao,Sanitation,2025-26,Public Toilet Upgrade,2700000,2430000,Completed,2025-12-19,2026-05-08,Public Toilet Upgrade for Ward 16
1774,Ward 16,South,Prakash Rao,Sanitation,2025-26,Sewer Line Expansion,2890000,2040000,In Progress,2025-02-10,2026-03-13,Sewer Line Expansion for Ward 16
1775,Ward 16,South,Prakash Rao,Sanitation,2025-26,Drainage Construction,4020000,3060000,In Progress,2025-12-24,2026-03-27,Drainage Construction for Ward 16
1776,Ward 16,South,Prakash Rao,Healthcare,2025-26,Community Health Facility,3740000,440000,Planned,2025-12-11,2026-10-06,Community Health Facility for Ward 16
1777,Ward 16,South,Prakash Rao,Healthcare,2025-26,PHC Upgrade,3120000,2100000,In Progress,2025-05-09,2026-05-08,PHC Upgrade for Ward 16
1778,Ward 16,South,Prakash Rao,Education,2025-26,School Renovation,3090000,2310000,In Progress,2025-11-13,2026-05-26,School Renovation for Ward 16
1779,Ward 16,South,Prakash Rao,Education,2025-26,Classroom Construction,3060000,2730000,In Progress,2025-06-18,2026-06-27,Classroom Construction for Ward 16
1780,Ward 16,South,Prakash Rao,Water Supply,2025-26,Water Tank Construction,3790000,3660000,Completed,2025-12-13,2026-05-22,Water Tank Construction for Ward 16
1781,Ward 16,South,Prakash Rao,Water Supply,2025-26,Pipeline Repair,4960000,4210000,In Progress,2025-08-23,2026-02-11,Pipeline Repair for Ward 16
1782,Ward 16,South,Prakash Rao,Water Supply,2025-26,Water Treatment Upgrade,2590000,2060000,In Progress,2025-09-20,2026-01-14,Water Treatment Upgrade for Ward 16
1783,Ward 16,South,Prakash Rao,Infrastructure,2025-26,Bus Shelter Development,1980000,30000,Planned,2025-03-16,2026-04-17,Bus Shelter Development for Ward 16
1784,Ward 16,South,Prakash Rao,Infrastructure,2025-26,Public Park Improvement,2600000,1670000,In Progress,2025-02-20,2025-06-09,Public Park Improvement for Ward 16
1785,Ward 17,West,Harish Kumar,Roads,2025-26,Footpath Improvement,5200000,2910000,In Progress,2025-11-17,2026-07-11,Footpath Improvement for Ward 17
1786,Ward 17,West,Harish Kumar,Roads,2025-26,Street Repair,5160000,2410000,Delayed,2025-03-21,2026-02-27,Street Repair for Ward 17
1787,Ward 17,West,Harish Kumar,Roads,2025-26,Road Resurfacing,4180000,1490000,Delayed,2025-09-10,2026-03-18,Road Resurfacing for Ward 17
1788,Ward 17,West,Harish Kumar,Sanitation,2025-26,Sewer Line Expansion,1900000,880000,Delayed,2025-04-20,2025-10-13,Sewer Line Expansion for Ward 17
1789,Ward 17,West,Harish Kumar,Sanitation,2025-26,Drainage Construction,3510000,1400000,Delayed,2025-03-03,2025-10-20,Drainage Construction for Ward 17
1790,Ward 17,West,Harish Kumar,Healthcare,2025-26,PHC Upgrade,4320000,1720000,Delayed,2025-10-07,2026-09-27,PHC Upgrade for Ward 17
1791,Ward 17,West,Harish Kumar,Healthcare,2025-26,Health Center Renovation,2120000,1050000,Delayed,2025-09-10,2026-09-21,Health Center Renovation for Ward 17
1792,Ward 17,West,Harish Kumar,Education,2025-26,Classroom Construction,4420000,1750000,Delayed,2025-05-08,2026-06-12,Classroom Construction for Ward 17
1793,Ward 17,West,Harish Kumar,Education,2025-26,School Laboratory Upgrade,4550000,1940000,Delayed,2025-01-09,2025-07-07,School Laboratory Upgrade for Ward 17
1794,Ward 17,West,Harish Kumar,Education,2025-26,Library Development,3040000,160000,Planned,2025-02-17,2025-09-26,Library Development for Ward 17
1795,Ward 17,West,Harish Kumar,Water Supply,2025-26,Pipeline Repair,5030000,2650000,In Progress,2025-12-15,2026-09-24,Pipeline Repair for Ward 17
1796,Ward 17,West,Harish Kumar,Water Supply,2025-26,Water Treatment Upgrade,4040000,2080000,In Progress,2025-08-22,2026-07-13,Water Treatment Upgrade for Ward 17
1797,Ward 17,West,Harish Kumar,Infrastructure,2025-26,Public Park Improvement,3640000,1970000,In Progress,2025-05-03,2026-02-12,Public Park Improvement for Ward 17
1798,Ward 17,West,Harish Kumar,Infrastructure,2025-26,Street Lighting,3050000,1760000,In Progress,2025-04-11,2026-02-06,Street Lighting for Ward 17
1799,Ward 18,West,Deepa Devi,Roads,2025-26,Street Repair,6030000,900000,Planned,2025-04-10,2025-08-25,Street Repair for Ward 18
1800,Ward 18,West,Deepa Devi,Roads,2025-26,Road Resurfacing,4030000,3550000,In Progress,2025-09-06,2026-08-05,Road Resurfacing for Ward 18
1801,Ward 18,West,Deepa Devi,Sanitation,2025-26,Drainage Construction,2610000,1810000,In Progress,2025-03-24,2025-09-27,Drainage Construction for Ward 18
1802,Ward 18,West,Deepa Devi,Sanitation,2025-26,Waste Management Facility,3070000,2110000,In Progress,2025-05-07,2025-11-30,Waste Management Facility for Ward 18
1803,Ward 18,West,Deepa Devi,Healthcare,2025-26,Health Center Renovation,2660000,1880000,In Progress,2025-03-25,2025-08-16,Health Center Renovation for Ward 18
1804,Ward 18,West,Deepa Devi,Healthcare,2025-26,Medical Equipment Purchase,2420000,1560000,In Progress,2025-08-20,2025-11-21,Medical Equipment Purchase for Ward 18
1805,Ward 18,West,Deepa Devi,Healthcare,2025-26,Community Health Facility,4280000,370000,Planned,2025-10-11,2026-09-18,Community Health Facility for Ward 18
1806,Ward 18,West,Deepa Devi,Education,2025-26,School Laboratory Upgrade,4370000,4050000,Completed,2025-05-16,2025-11-15,School Laboratory Upgrade for Ward 18
1807,Ward 18,West,Deepa Devi,Education,2025-26,Library Development,4600000,4320000,Completed,2025-04-25,2026-05-15,Library Development for Ward 18
1808,Ward 18,West,Deepa Devi,Water Supply,2025-26,Water Treatment Upgrade,2670000,2140000,In Progress,2025-09-02,2026-08-15,Water Treatment Upgrade for Ward 18
1809,Ward 18,West,Deepa Devi,Water Supply,2025-26,Water Pipeline Expansion,3360000,3090000,Completed,2025-08-04,2026-07-25,Water Pipeline Expansion for Ward 18
1810,Ward 18,West,Deepa Devi,Infrastructure,2025-26,Street Lighting,2660000,100000,Planned,2025-10-04,2026-06-17,Street Lighting for Ward 18
1811,Ward 18,West,Deepa Devi,Infrastructure,2025-26,Community Hall Construction,2430000,2230000,Completed,2025-05-08,2025-12-21,Community Hall Construction for Ward 18
1812,Ward 18,West,Deepa Devi,Infrastructure,2025-26,Bus Shelter Development,2680000,2230000,In Progress,2025-08-14,2026-02-27,Bus Shelter Development for Ward 18
1813,Ward 19,West,Rohit Rao,Roads,2025-26,Road Resurfacing,4100000,3620000,In Progress,2025-07-09,2026-05-25,Road Resurfacing for Ward 19
1814,Ward 19,West,Rohit Rao,Roads,2025-26,Road Expansion,3240000,2150000,In Progress,2025-04-04,2025-11-18,Road Expansion for Ward 19
1815,Ward 19,West,Rohit Rao,Sanitation,2025-26,Waste Management Facility,3840000,3120000,In Progress,2025-04-05,2025-09-18,Waste Management Facility for Ward 19
1816,Ward 19,West,Rohit Rao,Sanitation,2025-26,Public Toilet Upgrade,3010000,1870000,In Progress,2025-03-21,2026-03-10,Public Toilet Upgrade for Ward 19
1817,Ward 19,West,Rohit Rao,Sanitation,2025-26,Sewer Line Expansion,3160000,2300000,In Progress,2025-05-18,2026-06-02,Sewer Line Expansion for Ward 19
1818,Ward 19,West,Rohit Rao,Healthcare,2025-26,Medical Equipment Purchase,2210000,1440000,In Progress,2025-04-09,2026-03-08,Medical Equipment Purchase for Ward 19
1819,Ward 19,West,Rohit Rao,Healthcare,2025-26,Community Health Facility,4490000,2930000,In Progress,2025-05-12,2026-02-10,Community Health Facility for Ward 19
1820,Ward 19,West,Rohit Rao,Education,2025-26,Library Development,3460000,3270000,Completed,2025-01-14,2025-06-15,Library Development for Ward 19
1821,Ward 19,West,Rohit Rao,Education,2025-26,School Renovation,2890000,2470000,In Progress,2025-10-19,2026-10-19,School Renovation for Ward 19
1822,Ward 19,West,Rohit Rao,Water Supply,2025-26,Water Pipeline Expansion,2820000,2510000,In Progress,2025-11-17,2026-10-22,Water Pipeline Expansion for Ward 19
1823,Ward 19,West,Rohit Rao,Water Supply,2025-26,Water Tank Construction,4710000,520000,Planned,2025-08-21,2026-02-01,Water Tank Construction for Ward 19
1824,Ward 19,West,Rohit Rao,Water Supply,2025-26,Pipeline Repair,5010000,4220000,In Progress,2025-07-21,2026-08-28,Pipeline Repair for Ward 19
1825,Ward 19,West,Rohit Rao,Infrastructure,2025-26,Community Hall Construction,2910000,80000,Planned,2025-04-11,2025-12-19,Community Hall Construction for Ward 19
1826,Ward 19,West,Rohit Rao,Infrastructure,2025-26,Bus Shelter Development,3090000,2680000,In Progress,2025-07-09,2026-05-22,Bus Shelter Development for Ward 19
1827,Ward 20,West,Swathi Kumar,Roads,2025-26,Road Expansion,5410000,5130000,Completed,2025-09-15,2026-07-13,Road Expansion for Ward 20
1828,Ward 20,West,Swathi Kumar,Roads,2025-26,Footpath Improvement,3200000,2940000,Completed,2025-04-22,2025-11-26,Footpath Improvement for Ward 20
1829,Ward 20,West,Swathi Kumar,Roads,2025-26,Street Repair,5980000,170000,Planned,2025-02-04,2025-06-06,Street Repair for Ward 20
1830,Ward 20,West,Swathi Kumar,Sanitation,2025-26,Public Toilet Upgrade,4180000,580000,Planned,2025-09-25,2026-02-04,Public Toilet Upgrade for Ward 20
1831,Ward 20,West,Swathi Kumar,Sanitation,2025-26,Sewer Line Expansion,2080000,340000,Planned,2025-07-10,2026-02-02,Sewer Line Expansion for Ward 20
1832,Ward 20,West,Swathi Kumar,Healthcare,2025-26,Community Health Facility,2790000,2000000,In Progress,2025-03-17,2025-09-10,Community Health Facility for Ward 20
1833,Ward 20,West,Swathi Kumar,Healthcare,2025-26,PHC Upgrade,2160000,1840000,In Progress,2025-06-16,2026-05-11,PHC Upgrade for Ward 20
1834,Ward 20,West,Swathi Kumar,Education,2025-26,School Renovation,4580000,3700000,In Progress,2025-08-05,2026-08-06,School Renovation for Ward 20
1835,Ward 20,West,Swathi Kumar,Education,2025-26,Classroom Construction,2420000,2000000,In Progress,2025-11-19,2026-09-27,Classroom Construction for Ward 20
1836,Ward 20,West,Swathi Kumar,Education,2025-26,School Laboratory Upgrade,3360000,2830000,In Progress,2025-06-16,2026-06-17,School Laboratory Upgrade for Ward 20
1837,Ward 20,West,Swathi Kumar,Water Supply,2025-26,Water Tank Construction,2990000,1940000,In Progress,2025-07-09,2025-12-25,Water Tank Construction for Ward 20
1838,Ward 20,West,Swathi Kumar,Water Supply,2025-26,Pipeline Repair,3230000,2000000,In Progress,2025-03-12,2025-11-03,Pipeline Repair for Ward 20
1839,Ward 20,West,Swathi Kumar,Infrastructure,2025-26,Bus Shelter Development,2680000,1660000,In Progress,2025-08-10,2025-11-12,Bus Shelter Development for Ward 20
1840,Ward 20,West,Swathi Kumar,Infrastructure,2025-26,Public Park Improvement,3340000,3000000,In Progress,2025-01-18,2025-10-26,Public Park Improvement for Ward 20
1368,Ward 07,East,Kiran Kumar,Sanitation,2024-25,Waste Management Facility,2320000,1870000,In Progress,2024-09-15,2025-02-11,Waste Management Facility for Ward 07
1335,Ward 04,North,Anil Kumar,Infrastructure,2024-25,Bus Shelter Development,3750000,210000,Planned,2024-03-14,2024-09-24,Bus Shelter Development for Ward 04
1582,Ward 02,North,Suresh Rao,Education,2025-26,School Laboratory Upgrade,2840000,2720000,Completed,2025-09-24,2026-09-25,School Laboratory Upgrade for Ward 02
1674,Ward 09,Central,Arjun Rao,Roads,2025-26,Street Repair,2860000,2260000,In Progress,2025-05-02,2026-04-16,Street Repair for Ward 09
1064,Ward 05,East,Lakshmi Devi,Education,2023-24,Library Development,2670000,410000,Planned,2023-08-08,2024-02-16,Library Development for Ward 05
